phi_mode,kappa,outcome,steps_used,target_switches
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,7,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,7,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
multiplicative,4.0,RESOURCE_TAKEN,6,0
max,0.0,TIMEOUT,12,2
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,TIMEOUT,12,1
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,RESOURCE_TAKEN,7,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,1
max,0.0,RESOURCE_TAKEN,7,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,RESOURCE_TAKEN,9,1
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,TIMEOUT,12,2
max,0.0,RESOURCE_TAKEN,7,0
max,0.0,RESOURCE_TAKEN,10,1
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,RESOURCE_TAKEN,6,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,TIMEOUT,12,1
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,1
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,RESOURCE_TAKEN,6,0
max,0.0,TIMEOUT,12,2
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,TIMEOUT,12,1
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,2
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,1
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,6,0
max,0.0,RESOURCE_TAKEN,7,0
max,0.0,TIMEOUT,12,1
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,11,1
max,0.0,RESOURCE_TAKEN,7,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,TIMEOUT,12,2
max,0.0,TIMEOUT,12,1
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,TIMEOUT,12,1
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,2
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,RESOURCE_TAKEN,6,0
max,0.0,RESOURCE_TAKEN,7,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,TIMEOUT,12,1
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,1
max,0.0,RESOURCE_TAKEN,7,0
max,0.0,RESOURCE_TAKEN,11,1
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,6,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,TIMEOUT,12,3
max,0.0,TIMEOUT,12,1
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,1
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,RESOURCE_TAKEN,6,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,1
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,1
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,TIMEOUT,12,2
max,0.0,RESOURCE_TAKEN,7,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,1
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,RESOURCE_TAKEN,12,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,2
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,1
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,2
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,1
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,RESOURCE_TAKEN,10,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,1
max,0.0,TIMEOUT,12,0
max,0.0,RESOURCE_TAKEN,8,0
max,0.0,RESOURCE_TAKEN,11,0
max,0.0,RESOURCE_TAKEN,9,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,0
max,0.0,TIMEOUT,12,1
max,0.0,RESOURCE_TAKEN,8,0
max,0.1,TIMEOUT,12,0
max,0.1,RESOURCE_TAKEN,7,0
max,0.1,RESOURCE_TAKEN,10,0
max,0.1,TIMEOUT,12,0
max,0.1,TIMEOUT,12,0
max,0.1,RESOURCE_TAKEN,11,0
max,0.1,RESOURCE_TAKEN,9,0
max,0.1,TIMEOUT,12,0
max,0.1,RESOURCE_TAKEN,11,0
max,0.1,TIMEOUT,12,0
max,0.1,TIMEOUT,12,1
max,0.1,RESOURCE_TAKEN,12,1
max,0.1,TIMEOUT,12,0
max,0.1,TIMEOUT,12,1
max,0.1,TIMEOUT,12,0
max,0.1,TIMEOUT,12,1
max,0.1,RESOURCE_TAKEN,12,0
max,0.1,RESOURCE_TAKEN,10,0
max,0.1,TIMEOUT,12,0
max,0.1,RESOURCE_TAKEN,12,0
max,0.1,RESOURCE_TAKEN,9,0
max,0.1,TIMEOUT,12,0
